TARGETID,Z,LOGMSTAR,HALPHA_FLUX,HALPHA_BD
39627738834801005,0.09004444262,10.171372,155.87415,3.0980909
39627738847383529,0.1490093575,8.8967657,609.94104,2.9446409
39627720480526736,0.03078846609,9.5408173,61.535889,4.0629239
39627866903676962,0.212789566,10.111401,153.88846,4.0891438
39633063814105753,0.1666015207,10.316267,185.08688,4.2927661
39633352059260039,0.405100897,10.617572,93.195465,6.4344974
39627691032318765,0.2586049076,9.8357697,87.935509,3.7744725
39628002060932083,0.3040524683,10.522847,101.50145,3.520304
39628434145545540,0.1408118219,9.3933887,72.353882,3.6717989
39636216844390309,0.3571780169,10.70896,106.01492,4.5492821
39627823777845005,0.1963081861,10.168842,347.73941,4.3126101
39632975247182972,0.1814715424,9.819066,90.909332,4.3236799
39627809508820695,0.1801341775,9.7954578,165.7668,4.0849495
39628512323177532,0.04527852272,9.4845982,78.000893,3.8108463
39627685084794744,0.2467009542,10.043207,57.92421,4.0125275
39627582924131076,0.115892881,9.8197184,127.16947,3.0675671
39633149210134004,0.2019117231,9.5486221,115.63924,3.2203994
39628430152565812,0.1288342155,10.368741,109.81522,4.2893667
39627907672310503,0.0951743433,9.9790163,93.392265,3.2632167
39632930846280344,0.04498523007,9.9828711,2512.937,4.1582808
39628408358964941,0.1053860324,9.5876455,324.86426,3.6645694
39627855037992932,0.1267480005,9.363883,469.09909,3.4770153
39627823693955424,0.1832635167,10.427923,370.39725,5.2212853
39628025158962768,0.0393668435,8.1558037,110.59961,2.8599999
39628182646693070,0.2447732021,10.268088,133.79968,5.0753336
39627742152493028,0.108819995,8.9194736,355.0379,3.2672949
39633520133407667,0.1136964634,10.38197,325.60873,4.2988362
39633462906326058,0.1086749355,9.0138607,102.11688,2.8599999
39627824524428141,0.1338205577,9.5629921,69.113686,3.3239491
39628082834835301,0.06276108876,9.7724819,741.28845,4.1273217
39633076615119203,0.2479255252,9.7710934,70.463333,3.8583419
39628158764320005,0.1198396495,10.09267,138.80748,4.6242838
39627805037696574,0.03463319868,9.7943239,592.61517,3.4531403
39633293204786250,0.3124448325,10.00174,80.635811,3.8872623
39633461304099326,0.2209862889,9.7171412,89.905151,3.4520211
39633453183927549,0.168050737,9.1615868,73.866493,2.939038
39627655363956754,0.4050007624,10.387682,46.102905,3.660147
39627821517116730,0.1133594984,9.5608377,75.906288,3.2643859
39627890127536953,0.2440719046,9.4012833,120.91187,3.44293
39632996151594565,0.0287152648,9.2447577,397.87756,3.4080021
39627616730223369,0.1523447746,10.112773,168.44272,4.3994627
39633286208686536,0.08934544965,9.1061802,41.067501,2.8599999
39627538166715719,0.1410695085,10.613956,66.648857,4.305409
39627848343885180,0.1706840944,10.925743,501.45792,5.3802428
39633157955258924,0.3709616573,10.379137,45.730129,3.332037
39627969399885998,0.07735909136,8.7645168,88.016663,2.8622518
39627719108987966,0.05572840755,10.473296,408.87405,4.9170465
39627940723428051,0.04744418267,8.1980658,91.706894,2.8599999
39628403107696458,0.1549706801,9.5060806,172.01431,3.4718559
39627637588492812,0.1427307381,9.4659491,72.280899,3.472177
39627896398026386,0.2677682119,10.144734,52.785137,4.0361838
39633338239029652,0.1337211651,9.7569122,71.600822,4.5657678
39628000941048268,0.257170973,9.875102,32.642403,4.1567397
39633098970763794,0.06832792743,9.101161,164.34232,3.2305791
39633192633764103,0.05124762219,8.6498289,84.424232,3.3684561
39628042863119105,0.3299084851,11.093348,117.22778,6.2277002
39633469487188627,0.09817319203,9.5069523,83.584412,3.4905515
39628107967105262,0.1071953907,9.6611595,71.775688,3.7168455
39627539290784125,0.1862373737,9.7116194,39.215477,3.3403533
39633387173970049,0.4826701034,10.407005,133.85471,4.864408
39633200279980993,0.06979966144,8.9692211,204.92682,2.8599999
39627838545986538,0.1901578041,10.406207,580.82465,4.4105735
39627794442880693,0.1788758606,9.9931488,75.154961,3.6381319
39628401845210945,0.033105995,8.09095,77.117172,2.8599999
39627826839687971,0.029449801,8.5770721,56.821274,2.8599999
39628052744899615,0.1693635408,10.035573,55.648098,5.0210218
39627773064511993,0.3297103456,10.204572,48.477875,3.7591596
39627759789540456,0.2973386507,10.697569,70.109177,3.5071478
39628004980166831,0.02492766037,8.4511871,52.514568,3.0855749
39627648296554144,0.1250258705,9.7380285,321.31332,3.7079046
39628273713417660,0.258310537,10.817053,158.53537,3.7225327
39627981030688547,0.09980986897,9.789464,508.07062,3.9413674
39633262762525052,0.2011543046,10.60575,130.54074,4.6083078
39627715644492357,0.2194564535,10.287313,106.41446,4.2480922
39627860926797100,0.06405210243,9.0983772,313.07654,3.3310466
39633380295315560,0.1659165158,9.7382812,52.270771,3.4436195
39632947078235033,0.342166936,10.173143,95.108238,3.6492841
39627805159328066,0.2608737395,10.154319,124.34117,4.8625774
39627633587130705,0.3105605538,10.315054,179.06497,4.3648906
39636258565132839,0.3456336297,10.754887,116.36232,5.4382129
39633020335948967,0.1003770657,8.610796,285.60147,3.1724427
39632955567507532,0.3840123535,10.478822,44.933926,3.6683459
39628089977739235,0.2273208032,10.544347,138.02206,6.0438752
39627803464829183,0.1388816657,10.434094,113.59286,4.8972421
39628437492596834,0.3270540607,10.571851,74.923599,5.1724534
39633211311001875,0.05414907267,9.1324883,52.710503,4.4027705
39627890756684633,0.1294980787,8.7583075,205.69954,3.0931549
39627793100706457,0.05670481378,9.1549702,144.90601,3.2397392
39633539448179156,0.06019334699,8.2995195,134.69278,2.8599999
39628267749115501,0.3805837561,10.324355,126.89376,4.3174148
39627730387472054,0.1985239693,9.6138191,41.742531,4.4234457
39632940761612428,0.341751663,10.148991,59.529236,3.5561228
39627744719405335,0.3311787929,10.743691,142.31235,5.315845
39628481943835139,0.2211787643,9.7810335,59.766777,3.8675165
39633259755210521,0.2651134556,9.5350523,301.85489,3.4215369
39633307440253705,0.1790870657,10.21551,165.72672,4.0352569
39627697437022438,0.2436887361,10.520648,48.593884,4.1668663
39627839695226428,0.2471843844,9.6997395,61.218533,3.4722552
39627956418514830,0.09238570256,9.2871828,46.296318,2.8599999
39627716055532985,0.3238353329,10.642128,87.272758,5.6371579
39627904824380244,0.4116491891,10.714113,69.42765,4.3093057
39627778580026630,0.09435920748,8.9666433,56.2243,2.8599999
39627676129957392,0.4019377457,10.542483,81.92614,4.3513575
39633297126457844,0.2493112845,10.136476,369.42432,3.9021878
39627856564721713,0.1373072127,10.219231,525.00024,4.5598764
39633471877939637,0.2595621929,9.9179249,54.140175,3.522553
39628459705633603,0.3370314268,10.187017,125.73464,4.7087102
39628281036674932,0.2558737513,10.483098,131.25145,5.6852264
39627684837327389,0.452289544,10.361246,83.377022,5.6889591
39627743066851238,0.2586109242,10.369566,132.20482,4.4918256
39632945111108365,0.4419844297,10.504641,93.159554,5.2304444
39628029349071849,0.1305102529,9.0401754,55.172558,2.8599999
39633058759969076,0.2890482896,10.623139,38.889877,4.5893369
39627768807297021,0.2480315941,10.67929,72.960083,4.5814385
39627939758739362,0.2245641304,10.485528,47.944252,7.0248313
39633412817948235,0.09598233501,9.1057701,131.94269,3.3746028
39633024605750164,0.02418067647,8.697319,343.91013,3.6212702
39628142784022911,0.370468352,10.443694,168.83879,4.0433221
39627717485791245,0.2086438957,10.042984,54.003353,3.665519
39633352319305594,0.2938218731,9.9988432,47.977139,4.2092571
39627918220988530,0.1474469135,10.098927,178.84821,2.8599999
39627857776871570,0.08207644397,9.0446768,42.329098,2.8599999
39628507428424274,0.07279672033,9.1501522,59.887512,3.1301138
39627799782229400,0.1394024285,8.8941269,125.05975,3.1798923
39633271222437965,0.2712341469,10.036473,60.552319,4.532692
39633374125492174,0.2772685578,10.399245,124.24014,4.4966283
39627643720572285,0.2232330952,10.003428,62.931736,3.6491225
39628164879614092,0.1493445631,9.6088123,77.662735,3.8672466
39627754244677694,0.107652673,8.8466749,189.21107,3.2558739
39628423248745232,0.06576188848,8.5586405,46.725361,3.5246258
39628193186976251,0.1520338067,9.2217245,82.398849,2.8599999
39632971489086236,0.3336202525,9.7573719,63.526356,3.0930152
39627889477420391,0.0306811907,9.1971693,197.50302,3.0046577
39628507449394459,0.0692194723,9.1346874,39.172375,2.8599999
39633160996127491,0.379777092,10.27856,37.583302,3.7394211
39628453510645720,0.1446056018,9.3638792,52.311848,2.8599999
39627702721842396,0.4056471707,10.534651,108.54927,5.6262569
39628053210467881,0.2250665937,10.033727,196.42439,4.1229053
39627945668513660,0.4083304128,10.150165,81.854347,4.2281332
39627956133304047,0.06630390037,8.8425159,101.82092,2.8599999
39628311512482833,0.1681953476,9.1733999,35.138885,3.4850922
39633343146362902,0.1153012949,9.4121294,70.923027,4.6491055
39627642118345988,0.08701752731,10.02319,131.7211,4.4186502
39627941948166801,0.2379973229,10.035459,148.86293,4.093864
39627773777545889,0.2161648707,9.4535646,99.861877,2.8840721
39628004934028086,0.09805229436,9.0033693,105.09184,3.3044629
39627845504340182,0.09517644164,9.5760241,99.95388,4.2711687
39627827837928492,0.3079184128,10.37087,83.737495,3.6851308
39627825136802861,0.112936368,9.3874826,251.12865,3.5997665
39628476344439188,0.2749811916,10.617748,56.648106,5.9564934
39627734313339588,0.03132472711,7.9507284,95.942413,2.8599999
39627678378099616,0.2599329925,10.601822,422.72403,3.3470752
39628147628443495,0.2542259393,9.7993603,102.51067,3.6310325
39633199541782074,0.3176039463,10.698308,107.50873,4.7917023
39627980166660797,0.06627237182,8.8108168,67.045151,3.951364
39633075998560979,0.2188806249,10.005915,87.644814,5.8363175
39628483009190220,0.2880698154,10.462403,130.40726,4.409524
39628346782388989,0.1790436802,10.087327,243.93336,3.9331739
39633058814494281,0.0511427563,9.5503626,91.943848,5.6566415
39633289434104726,0.1307085519,9.044383,59.284092,3.2176762
39627491316342420,0.1940604994,9.7832355,56.432774,3.7704937
39627782459755978,0.1879895887,9.5310745,90.665665,3.3524151
39627865494389857,0.3376844826,9.8886995,94.759506,3.7392309
39632936789608274,0.231336382,9.6076078,62.285614,3.2855623
39628088622976894,0.07864971365,8.4407253,167.75789,2.8599999
39627926852865999,0.0793564561,10.40874,178.98172,6.496707
39627803020230947,0.06150422005,8.8079071,627.97308,2.9186513
39627757298126852,0.1121612712,8.7447052,137.43025,3.0442076
39627862633876463,0.09113852546,9.649827,156.20396,4.1801562
39627681339278241,0.1452595374,9.7109442,77.572311,3.3272741
39628043035085713,0.1979423704,9.8991146,91.679138,3.9044421
39633523065225712,0.1982791798,9.8794737,53.340862,2.8599999
39627814785256027,0.1878717016,9.4555235,78.827736,3.6299341
39627594718512507,0.1277255856,9.5258398,46.406033,3.3578072
39627896347693396,0.1342180373,9.5389175,166.37225,3.9649725
39633336326423721,0.1195507448,8.9627886,60.954407,3.2673106
39628041030209518,0.07427372598,9.2885733,102.91022,3.6467481
39628471214805733,0.1256274689,9.0601635,77.274048,2.9175053
39627965645980930,0.06996640938,8.8240957,55.463486,2.8690155
39627969450218249,0.2106195809,9.6095972,45.359871,2.8599999
39627984050588983,0.1832384663,10.99154,338.04575,4.842701
39633100602345601,0.1455392029,9.5044641,58.747742,2.9645853
39632985804244185,0.03363917264,8.4627476,75.579346,2.8599999
39627796883964676,0.4007707078,10.963153,84.632217,6.0531969
39627908620227652,0.07433974865,8.7159786,58.678112,3.3305488
39633073112879003,0.3584598679,11.243104,122.25602,6.6602235
39627647227006462,0.2521846038,9.7245989,78.146927,4.0379295
39633077923745676,0.1571991369,9.4314909,65.92263,2.8599999
39627642244173721,0.0985289123,9.7276726,97.905273,3.2104387
39628324988784245,0.1608217553,9.8872948,67.314682,4.0726147
39627715686436246,0.1477367356,9.5112686,149.53125,3.1773446
39627368997854230,0.04405214281,9.414361,41.661736,3.5647936
39627859379095206,0.3470450388,10.703317,106.60429,4.5645814
39627787539057486,0.1166587872,9.2827263,101.64101,3.3216727
39627835467368596,0.1542272107,10.491407,62.272423,8.2903786
39633192155614594,0.06218376148,8.7162504,112.7041,3.0450656
39627618420528264,0.1882536159,9.8149204,163.03575,3.0092907
39627937770636500,0.4541485603,10.465344,112.59949,3.2963321
39633080926866287,0.1495436105,9.5157156,114.72749,3.1297469
39628438813807567,0.06389953627,9.1955318,99.045731,3.4519114
39632946902076916,0.06403588328,8.18577,39.672787,2.8599999
39628211549636995,0.1123895071,9.1555653,105.76931,3.3382432
39628054883995204,0.0699119881,9.6182632,247.05528,2.9409461
39633508997530335,0.1713951954,9.9658213,239.36151,5.6595607
39627850592033049,0.2186695041,10.109473,117.28884,4.0105524
39628245867431570,0.2714829874,9.7346716,66.123497,2.8599999
39627824780284850,0.3738945514,10.19599,28.820875,2.9837763
39627963108427687,0.2184539682,9.7315073,221.37689,3.1462753
39628512230902274,0.2419707497,9.7484951,56.009594,3.4946842
39627847588907250,0.1927079407,10.037897,330.41748,4.8012824
39633256064223576,0.3444698299,10.638006,105.61302,5.6934695
39633179312652859,0.06373038779,10.99542,694.28357,5.8047395
39633540698080851,0.3419857271,10.048309,47.975246,4.1317668
39633301593393741,0.2372530821,10.044913,57.257343,4.1957536
39633472217679353,0.2391108156,9.3391962,37.628712,2.8651798
39627844275406268,0.1815084079,10.249792,123.37858,4.8698983
39632984885692794,0.2985683881,11.029058,92.882057,5.8482652
39627385728929824,0.3196636985,10.481903,106.93102,4.7754221
39627601488123048,0.035753154,8.4604368,56.971676,3.7172337
39628430702018955,0.12695103,9.5393429,138.34224,3.1578505
39628054426819838,0.05530694803,9.117609,150.59999,3.376966
39627833399581103,0.1229693638,9.3221931,47.519848,5.3431225
39628479729240537,0.08025936189,9.8386517,1115.4467,3.8483148
39633432145301134,0.1246514093,9.319561,56.132641,3.4270263
39627965142666375,0.2904330181,9.6453695,117.03559,3.6078362
39628383503517993,0.2656748969,10.656972,333.31726,4.185339
39627823618462894,0.2957262966,10.319299,70.748222,3.2620482
39627703954969349,0.2419636728,10.564228,60.830837,4.7162452
39627975385157602,0.04018993313,10.610883,564.13043,5.1987185
39627933446308087,0.2413540891,9.7795973,138.71808,3.6160905
39633219557001494,0.1196023229,9.3873291,55.150055,2.9550221
39627645289237691,0.1974303898,9.9292965,118.97206,4.7639995
39633336318037168,0.26265299,10.995191,183.35358,5.232069
39627633822011894,0.182515513,10.286568,88.107094,5.2304492
39627989880672908,0.2588742237,10.388716,48.543251,8.5718737
39633472167348759,0.2731741242,9.766861,45.786137,4.15378
39633480677589985,0.07352161862,8.976902,145.09258,2.8599999
39627707356546244,0.1119193251,10.736716,284.7092,5.9524794
39633233310124647,0.4570647869,9.6723928,143.05565,3.624341
39627690679992347,0.2208376347,9.7011614,66.911446,4.1638613
39632996122231418,0.1263391074,10.230897,1061.1281,3.6684535
39627646916628652,0.1942616645,10.285499,69.805046,4.2058539
39627917054969637,0.1487121483,9.9023771,80.376839,4.0187793
39633445713874711,0.2800980998,10.272145,45.915901,3.4918935
39633435152614057,0.1766396473,10.091837,72.240089,2.8734567
39627902970497421,0.1450412202,9.8967257,291.38763,4.3050637
39627917180800164,0.1576746383,10.198248,126.75593,3.2889235
39627635025776996,0.2057553558,9.8006897,144.5688,4.3235254
39627551248748982,0.130766477,9.357502,73.168114,2.8599999
39633318265750918,0.3715591083,10.490551,82.405807,5.2562938
39628487308348805,0.04069940276,8.604372,584.79126,3.55338
39628484997288820,0.2497617302,9.4508314,268.80484,3.4623311
39627556470654020,0.1700335317,9.4727888,35.835697,3.435411
39628228247163212,0.1456843968,9.8885717,54.057816,4.0227242
39627665161853402,0.2464840645,9.8670063,129.14725,4.0716734
39632971984016521,0.1616371382,10.369304,106.35286,4.7881918
39633387970891674,0.1556838605,9.3850126,219.12372,3.5789707
39627691749541065,0.3762038912,10.161842,42.054527,4.0899549
39633462969238467,0.1349393082,9.9886436,101.76749,4.0999494
39633109414576395,0.1620559031,9.466217,111.55607,3.1969893
39628239911518718,0.2516318431,10.15684,127.68266,3.6605392
39627652973200929,0.2491658702,10.754611,311.35242,4.6151748
39633374897242614,0.1722233256,9.5078506,117.74438,3.44452
39627805746528906,0.2428837214,10.46829,68.088326,6.2900677
39627563122820197,0.07599883805,10.497584,428.27249,5.6072354
39632972017567372,0.1146599151,9.6183205,119.50657,3.4934988
39627648221056463,0.325430082,9.8552713,98.195618,4.05511
39628323533360898,0.03077370569,9.1941385,35.510986,2.8599999
39628441024200785,0.1422186055,9.0021057,76.029091,2.8599999
39628545567231961,0.08562149128,9.301918,117.0424,4.0735269
39628162941849642,0.4430223669,11.008924,67.568474,5.2254343
39628412851064434,0.1498716487,9.7741899,131.53056,4.1766429
39632966611110442,0.1546810479,10.215394,67.527031,4.7217002
39633345075740713,0.04408410416,10.307549,315.31723,4.1337652
39633352298332332,0.2509062865,10.481994,79.883293,3.229198
39633539305572560,0.2357691034,10.386826,160.61008,4.6022654
39627820825051595,0.1884261459,10.056252,106.91029,4.1660733
39627672237639415,0.1662086885,9.9788561,200.04324,3.9550171
39633244026572305,0.1190674362,9.6084747,101.15454,3.4118071
39633024010159329,0.2625301937,9.7562819,81.49044,3.3066146
39628088413258873,0.1219702161,9.4058027,66.952385,3.6931314
39627679607030576,0.2816892991,9.8611078,77.835693,3.9739065
39627917407289870,0.1569593282,9.159646,34.67849,3.0065539
39633466014306690,0.2963879719,10.15423,44.831882,3.0922179
39633493801569253,0.385497459,10.254178,54.897366,2.8599999
39627951129493782,0.1536537379,10.120945,145.6068,4.2488093
39628405259375080,0.07374402504,8.8714218,143.37444,3.2058916
39627612686912288,0.2233905402,9.9569483,76.372971,3.9240956
39627812570662339,0.27869996,10.315496,62.127647,6.1582732
39628403539711276,0.2267969105,10.232365,67.143402,5.1177711
39632951515808956,0.1506573274,9.5305004,81.145638,2.8599999
39633482833465590,0.2057847258,9.8366899,157.43631,3.8931332
39627826307010226,0.248156908,10.265075,71.165474,4.5194283
39627975037029930,0.2141638423,9.8196068,105.14384,3.8769436
39627938303312537,0.1023219802,10.12478,115.75249,4.8153367
39627721533293470,0.05413335791,8.3467903,227.03143,2.8599999
39633443201485052,0.1456696402,9.2970963,33.191517,2.9887912
39627927536535504,0.1478343185,9.2071514,107.58342,2.8599999
39633225206730320,0.05761169271,9.2217369,73.570107,3.1954374
39627570672570022,0.1496623171,9.2933798,62.880562,3.5374296
39628516832056207,0.1154661669,9.5588865,237.44807,4.3669505
39628141668336901,0.1974635633,9.9743233,87.080475,4.1782398
39628439665246965,0.07373634999,8.915329,332.78958,3.1991067
39627720870595957,0.04421665079,8.1761303,275.74506,2.8599999
39627775648207798,0.1630145777,9.9693718,171.29274,4.8573427
39627733566755624,0.1144773622,9.3353834,67.231262,2.9359825
39633468371504922,0.223909526,9.7703733,78.372231,4.1629744
39627645331183574,0.343740764,10.112119,79.735748,4.5591826
39627895735321404,0.2663174098,10.523883,371.65674,5.1487246
39633019954268995,0.02137011154,8.6462946,195.85889,2.8987956
39627916681683101,0.188526709,9.9326019,61.96677,4.9287663
39627663337325967,0.09487009248,10.309255,336.60873,3.8934469
39633489305273767,0.1325757061,9.4918709,68.600609,3.6286457
39628217132258452,0.2420888245,11.101478,85.1931,4.7504926
39627612716271109,0.07030454087,8.7602491,55.861843,3.0904937
39627908217573736,0.1293300993,8.8660078,63.423866,2.8599999
39633443734161675,0.1772356655,9.7966175,103.7832,3.7813716
39627830924936081,0.4330883794,10.475723,173.71912,4.5077085
39633208450484808,0.1425111639,8.76474,94.536346,2.8599999
39627983928953905,0.06350898087,9.041419,287.03177,2.9373288
39627936172606475,0.2695911169,10.051897,104.9668,3.8177075
39627969165003189,0.1118415159,10.063747,840.33209,5.3931241
39627421426654861,0.2693517989,10.258853,111.18768,4.5370731
39627876043068055,0.02739911586,9.6456509,91.194565,3.6688337
39633015751576044,0.192641407,9.8474722,103.41878,3.3210437
39627669523923921,0.2176641417,10.318637,78.766502,3.3083563
39633229304563430,0.2160184333,10.475393,98.024437,4.5014358
39628234047882371,0.09955585719,10.821981,144.42616,4.7391768
39633498352387317,0.2383612041,10.454447,126.01518,4.9577136
39627655254905096,0.1968955602,9.2553053,248.41769,3.7017508
39627562946662515,0.1265051652,9.3960991,51.075089,3.4060824
39627856652799610,0.1983867193,10.057449,138.28432,5.0088134
39627697139224310,0.06314803003,9.4412718,338.90347,3.0694602
39627740256669899,0.2375519141,10.125889,88.829338,3.3992898
39633220244866857,0.2435647441,9.7650709,63.302353,3.0559967
39628238015697264,0.3116429007,10.491194,48.396038,3.223949
39633117538943679,0.1260841652,9.6897888,135.6879,3.7951174
39627591379848584,0.1077832361,9.459631,64.028893,3.1110373
39632966745326886,0.07084951888,9.6945734,35.625248,3.6779463
39628281451909273,0.123002957,9.7086849,114.87313,4.5861497
39627745877038335,0.05693029679,8.3893213,246.19664,3.0642495
39633228167907680,0.06092443038,9.1090202,105.6345,4.4061499
39627780832364250,0.2562112436,10.743046,225.29652,3.9303255
39628240184152650,0.3041078016,10.622244,44.677025,5.3274059
39628251676542226,0.2075507893,9.7489948,101.52959,3.2875953
39627878328963426,0.1369338335,9.5736504,117.94337,3.4444382
39628319234201753,0.1038187724,8.8317413,73.28112,3.4973879
39627799920640747,0.346442404,9.9964981,65.34729,3.8227153
39633390961429830,0.07709861386,8.8131952,45.104576,2.8599999
39627863531457308,0.1257520785,9.3088779,77.206612,3.1052494
39632989839166541,0.2182932721,10.106759,80.722366,4.294827
39628444719384149,0.4098514048,10.810226,184.96841,4.5301967
39627896737762506,0.4139145142,10.402421,84.642799,3.876127
39627557062051696,0.3914813828,10.731014,38.044971,4.6632771
39633213198438078,0.3141080557,10.115988,45.771194,5.8574853
39627663698038618,0.2694620541,9.7275724,53.602131,3.5997469
39627468029564112,0.03086927004,9.7220888,178.40411,4.2801037
39632951654220835,0.1539154471,10.034296,132.03423,3.0171704
39627909740106537,0.05016459734,8.5599422,158.25174,2.9174039
39627820200105944,0.1869482538,10.153981,96.367302,4.500226
39628175596060801,0.07075210637,9.3247404,152.73987,2.9111702
39627787413225562,0.2174985138,9.6462021,44.593346,3.9170916
39628297960690006,0.08798828962,9.3510351,60.620697,3.4473438
39633479016647090,0.2208056683,9.6876564,95.27243,2.8901482
39627818904061034,0.03121449801,8.819849,851.69537,3.2497933
39633256777256728,0.09610430666,9.4549446,73.490189,3.8230855
39627973845845277,0.06978785189,10.078917,187.93256,4.9031892
39628381360231421,0.2248051111,9.9302626,67.683365,3.7841506
39633091177743041,0.2751686158,10.171004,82.63726,3.8813214
39628125352499040,0.2904640756,9.9589224,81.702835,3.8960907
39632931215378402,0.09967007036,10.803208,211.40428,4.3406138
39633278860265970,0.3005370672,10.31247,103.34031,3.6262386
39627919772879093,0.1946806369,9.9709606,144.93463,3.7325146
39627666751488176,0.1988463107,9.1877785,134.56071,3.2858198
39628296169723022,0.1746780942,9.3268433,183.68915,3.7505612
39628059178964685,0.3593273892,10.325652,92.662262,4.150991
39627931735032986,0.1202681858,9.4103613,68.135742,2.8660138
39627888160409017,0.2329358629,9.8594856,68.647614,4.1115437
39627829607923809,0.07264828206,8.8601513,172.22469,3.3445849
39627881827011531,0.311331769,10.101785,70.247597,4.2137775
39633396011368777,0.113116518,9.8272295,149.91528,4.0312123
39628040753385208,0.1431866666,9.7295084,197.60042,3.2355502
39627673261051752,0.3203709025,9.9384995,82.672165,3.9469655
39633011003622910,0.3228830554,9.7995777,101.54201,3.6662209
39633414269176173,0.1053549247,9.027235,105.52824,3.0491343
39633512646574365,0.156647751,10.123961,110.35438,6.4166451
39633472884573268,0.3612324724,10.658194,61.696068,5.0062537
39627854991857033,0.09962616568,9.2582674,59.183475,3.4380696
39627643720569192,0.2214953656,9.9795027,32.287022,2.8599999
39633509018503603,0.06659563402,9.8234863,605.38031,4.0524592
39633081639897400,0.1772308097,9.6374416,95.548935,4.0917034
39628181346454967,0.08501744302,9.3078871,286.78098,3.5127397
39628257355637173,0.1377978926,9.9466066,70.823181,4.2101188
39627552788057289,0.3496074599,9.9551249,112.40597,4.2840509
39627750637574421,0.2645197065,10.375554,176.36867,5.0103159
39628458761915062,0.08960158306,10.4949,273.0455,4.7940798
39633167304361583,0.2272450521,10.309438,55.666908,3.7961304
39628347046626238,0.1176335183,9.5405245,46.348309,3.9062519
39633215387862115,0.3763233332,10.70071,121.784,4.6079488
39628444543223105,0.1367602614,9.6429415,72.919258,5.1193109
39633328902507239,0.09874781026,8.7076683,141.67003,2.906601
39627694706524445,0.2449623282,9.7795572,54.979576,3.4894137
39627868967274693,0.1851315238,10.440769,113.11525,4.6736383
39628396367449520,0.2600023171,9.5079517,177.40427,3.4713056
39627890941234949,0.1818197215,9.5643425,49.552273,3.1993546
39627697168583363,0.06745573904,9.7201977,64.643211,3.4359806
39633428093604361,0.09106980084,9.119626,176.48857,3.9396539
39633208588895163,0.09934548016,9.8116474,45.801659,5.1896214
39627769377722725,0.376623751,9.8300686,83.023163,3.8806856
39628211348311240,0.2052058522,10.197356,44.658447,4.2569132
39633228402788966,0.1697689974,10.739988,332.65051,4.4972191
39628030590585887,0.1335296122,9.1075611,65.143318,3.594955
39627565349999136,0.1708300205,9.1369514,111.24849,3.4278066
39627947404955987,0.2109188274,10.319949,148.7088,5.3438606
39628446124479175,0.2347946397,10.542758,207.82793,4.8664689
39628255891817861,0.2348012986,9.6338892,552.23462,3.2670977
39633396921534489,0.06409528871,10.257903,81.925308,6.2465782
39627937888079124,0.08241145635,9.1563616,125.95859,3.4085715
39628394534535935,0.1631038168,10.205587,194.24232,3.482394
39627841922404242,0.2559995128,10.015415,79.163193,3.161828
39627962399592698,0.2771765609,9.8772478,99.656334,3.3973618
39627777908933098,0.1304383696,9.4954147,86.180603,3.5881243
39633148245445073,0.1118302411,8.6359472,73.160141,2.8599999
39633487472362321,0.1014251803,9.8837185,275.26819,3.7811813
39628521873609147,0.02355449529,8.0987959,53.617401,2.8599999
39627700624688898,0.2734107178,9.848465,51.008911,3.6313288
39628298904404757,0.2782693821,10.104513,55.347576,3.5522137
39628262657231384,0.2595036066,10.240572,77.015739,4.1973133
39627967617305818,0.2025094607,9.9303751,84.893478,3.0600941
39627490867544303,0.2039851887,10.992252,162.24852,4.9266915
39628481784450943,0.104190096,9.6040354,163.3401,3.22068
39627696858205446,0.07734892827,9.1746635,451.52481,3.1001604
39633186564606503,0.05993715103,8.6975613,333.83282,3.3520405
39627823970780034,0.1020570116,9.1837978,106.15253,3.634923
39632961372424431,0.05641519187,9.3606453,150.61946,3.2531185
39627872356274025,0.2487523887,9.9059963,72.233932,3.7220097
39628011569416823,0.1856228505,9.7465792,107.30141,3.6404071
39633096311574214,0.2081554087,9.5019054,114.18503,3.4715204
39633329724588474,0.2545690399,10.433865,90.61776,4.1565151
39627669494564796,0.1544252303,9.4616899,52.319927,3.8830717
39633271335684074,0.1023399987,9.3549652,40.244514,3.1574168
39628352671187399,0.07380422079,9.2808628,74.879883,2.9170663
39627640763583696,0.1057522686,9.6646957,81.261597,4.5500984
39627824335686166,0.3410723358,9.9983664,47.656944,3.6439931
39627832439079851,0.08025797308,8.7464285,200.44331,3.1224878
39627884230348661,0.4515790625,10.340359,98.634903,3.9920897
39627762897521405,0.2332863212,9.7572174,80.559799,4.2727399
39632936357593992,0.1782497419,9.6856079,92.116165,3.0275054
39633274787594842,0.3978484171,10.210854,62.489635,3.6424427
39627687311971826,0.2461358183,10.440528,91.331757,4.7281404
39627699588699104,0.2985604353,9.9206219,107.39684,3.915992
39633441309854771,0.1757079181,10.117654,145.5323,4.4356885
39628390604473734,0.08709076365,9.1762962,271.18427,3.4495893
39627944267613029,0.141957345,8.974144,236.64932,2.8599999
39628073234071879,0.1089361937,9.3553524,78.186066,4.2668967
39633187789342016,0.1420717052,9.7966862,138.17844,3.0477126
39633428039076410,0.3418008718,10.024566,91.3358,4.017549
39627675219793280,0.2017910878,9.8417683,131.13409,5.1928949
39627848666845342,0.2237107921,10.44699,128.75764,4.1905565
